Id	Count
ENSMUSG00000002204	86
ENSMUSG00000002205	3565
ENSMUSG00000002210	1523
ENSMUSG00000002221	1487
ENSMUSG00000002222	9878
ENSMUSG00000002227	453
ENSMUSG00000002228	1826
ENSMUSG00000002233	4507
ENSMUSG00000002240	0
ENSMUSG00000002249	2018
ENSMUSG00000002250	2070
ENSMUSG00000002257	527
ENSMUSG00000002265	10245
ENSMUSG00000002266	3009
ENSMUSG00000002274	7779
ENSMUSG00000002279	2416
ENSMUSG00000002280	1521
ENSMUSG00000002289	1341
ENSMUSG00000002297	199
ENSMUSG00000002307	1148
ENSMUSG00000002308	1596
ENSMUSG00000002319	4013
ENSMUSG00000002320	3212
ENSMUSG00000002324	10
ENSMUSG00000002325	1152
ENSMUSG00000002326	1810
ENSMUSG00000002329	2969
ENSMUSG00000002332	6666
ENSMUSG00000002341	215
ENSMUSG00000002342	2135
ENSMUSG00000002343	1040
ENSMUSG00000002345	2464
ENSMUSG00000002346	681
ENSMUSG00000002365	2735
ENSMUSG00000002372	3436
ENSMUSG00000002379	3014
ENSMUSG00000002384	500
ENSMUSG00000002393	2444
ENSMUSG00000002395	3088
ENSMUSG00000002396	2378
ENSMUSG00000002409	1083
ENSMUSG00000002413	3143
ENSMUSG00000002416	1949
ENSMUSG00000002428	1756
ENSMUSG00000002455	4227
ENSMUSG00000002458	651
ENSMUSG00000002459	22
ENSMUSG00000002475	1147
ENSMUSG00000002477	1052
ENSMUSG00000002486	561
ENSMUSG00000002489	5060
ENSMUSG00000002496	5612
ENSMUSG00000002500	26
ENSMUSG00000002504	10454
ENSMUSG00000002524	11147
ENSMUSG00000002546	11897
ENSMUSG00000002550	1786
ENSMUSG00000002565	210
ENSMUSG00000002578	72
ENSMUSG00000002580	2169
ENSMUSG00000002588	93
ENSMUSG00000002602	9820
ENSMUSG00000002603	825
ENSMUSG00000002608	1940
ENSMUSG00000002617	866
ENSMUSG00000002625	2907
ENSMUSG00000002633	244
ENSMUSG00000002635	679
ENSMUSG00000002658	3085
ENSMUSG00000002660	1471
ENSMUSG00000002661	628
ENSMUSG00000002664	25
ENSMUSG00000002668	144
ENSMUSG00000002679	937
ENSMUSG00000002688	1685
ENSMUSG00000002699	362
ENSMUSG00000002718	3601
ENSMUSG00000002728	1633
ENSMUSG00000002731	1506
ENSMUSG00000002732	1954
ENSMUSG00000002733	1639
ENSMUSG00000002741	8180
ENSMUSG00000002748	6620
ENSMUSG00000002763	1918
ENSMUSG00000002767	1171
ENSMUSG00000002768	3267
ENSMUSG00000002769	65
ENSMUSG00000002771	185
ENSMUSG00000002778	5080
ENSMUSG00000002781	1171
ENSMUSG00000002791	10
ENSMUSG00000002797	1720
ENSMUSG00000002799	1084
ENSMUSG00000002803	1162
ENSMUSG00000002804	733
ENSMUSG00000002808	17151
ENSMUSG00000002812	5553
ENSMUSG00000002814	455
ENSMUSG00000002820	1550
ENSMUSG00000002825	315
ENSMUSG00000002831	1135
ENSMUSG00000002833	3061
ENSMUSG00000002835	481
ENSMUSG00000002844	4112
ENSMUSG00000002845	1225
ENSMUSG00000002846	1189
ENSMUSG00000002847	190
ENSMUSG00000002870	617
ENSMUSG00000002871	2033
ENSMUSG00000002881	6864
ENSMUSG00000002885	1858
ENSMUSG00000002897	235
ENSMUSG00000002900	88952
ENSMUSG00000002908	765
ENSMUSG00000002910	785
ENSMUSG00000002930	0
ENSMUSG00000002944	4005
ENSMUSG00000002948	4200
ENSMUSG00000002949	2090
ENSMUSG00000002957	10825
ENSMUSG00000002963	1765
ENSMUSG00000002968	2705
ENSMUSG00000002980	15669
ENSMUSG00000002981	10193
ENSMUSG00000002983	1334
ENSMUSG00000002984	2195
ENSMUSG00000002985	68649
ENSMUSG00000002992	10
ENSMUSG00000002996	8301
ENSMUSG00000002997	6976
ENSMUSG00000003031	11792
ENSMUSG00000003032	1303
ENSMUSG00000003033	4470
ENSMUSG00000003037	3172
ENSMUSG00000003038	1238
ENSMUSG00000003039	3486
ENSMUSG00000003051	2
ENSMUSG00000003053	0
ENSMUSG00000003062	3566
ENSMUSG00000003068	4260
ENSMUSG00000003070	298
ENSMUSG00000003072	9302
ENSMUSG00000003099	3688
ENSMUSG00000003119	2458
ENSMUSG00000003123	1422
ENSMUSG00000003131	8867
ENSMUSG00000003134	857
ENSMUSG00000003135	1212
ENSMUSG00000003153	1682
ENSMUSG00000003154	2428
ENSMUSG00000003161	6985
ENSMUSG00000003166	7385
ENSMUSG00000003184	1900
ENSMUSG00000003190	850
ENSMUSG00000003198	291
ENSMUSG00000003199	4476
ENSMUSG00000003200	5109
ENSMUSG00000003206	205
ENSMUSG00000003208	572
ENSMUSG00000003226	7625
ENSMUSG00000003227	22
ENSMUSG00000003228	2070
ENSMUSG00000003233	2618
ENSMUSG00000003234	2847
ENSMUSG00000003235	3390
ENSMUSG00000003269	3540
ENSMUSG00000003271	12
ENSMUSG00000003273	2456
ENSMUSG00000003279	1276
ENSMUSG00000003282	374
ENSMUSG00000003283	362
ENSMUSG00000003299	1583
ENSMUSG00000003308	3283
ENSMUSG00000003309	1
ENSMUSG00000003316	15150
ENSMUSG00000003341	21
ENSMUSG00000003344	3506
ENSMUSG00000003345	8118
ENSMUSG00000003346	3319
ENSMUSG00000003348	3159
ENSMUSG00000003352	5758
ENSMUSG00000003354	47
ENSMUSG00000003355	305
ENSMUSG00000003360	4111
ENSMUSG00000003363	8176
ENSMUSG00000003378	3236
ENSMUSG00000003379	48
ENSMUSG00000003380	6506
ENSMUSG00000003382	1726
ENSMUSG00000003402	5184
ENSMUSG00000003410	1332
ENSMUSG00000003411	687
ENSMUSG00000003418	154
ENSMUSG00000003420	9676
ENSMUSG00000003421	2599
ENSMUSG00000003423	2546
ENSMUSG00000003429	13587
ENSMUSG00000003435	6575
ENSMUSG00000003436	13
ENSMUSG00000003437	2838
ENSMUSG00000003438	1323
ENSMUSG00000003444	532
ENSMUSG00000003452	5113
ENSMUSG00000003458	5584
ENSMUSG00000003464	10233
ENSMUSG00000003469	110
ENSMUSG00000003476	33
ENSMUSG00000003477	174
ENSMUSG00000003484	62
ENSMUSG00000003500	3911
ENSMUSG00000003505	0
ENSMUSG00000003518	6845
ENSMUSG00000003526	2581
ENSMUSG00000003527	1225
ENSMUSG00000003528	17720
ENSMUSG00000003531	2012
ENSMUSG00000003534	6661
ENSMUSG00000003541	351
ENSMUSG00000003545	117
ENSMUSG00000003546	1244
ENSMUSG00000003549	1276
ENSMUSG00000003555	2
ENSMUSG00000003559	1677
ENSMUSG00000003573	1847
ENSMUSG00000003575	3244
ENSMUSG00000003581	1859
ENSMUSG00000003585	986
ENSMUSG00000003604	483
ENSMUSG00000003617	16603
ENSMUSG00000003623	3420
ENSMUSG00000003644	1486
ENSMUSG00000003657	374
ENSMUSG00000003660	5807
ENSMUSG00000003662	2304
ENSMUSG00000003665	20
ENSMUSG00000003680	1352
ENSMUSG00000003721	1862
ENSMUSG00000003731	4282
ENSMUSG00000003746	4325
ENSMUSG00000003752	875
ENSMUSG00000003762	1151
ENSMUSG00000003778	3440
ENSMUSG00000003779	988
ENSMUSG00000003808	1218
ENSMUSG00000003809	1544
ENSMUSG00000003810	15098
ENSMUSG00000003812	2431
ENSMUSG00000003813	5154
ENSMUSG00000003814	26093
ENSMUSG00000003824	563
ENSMUSG00000003847	7485
ENSMUSG00000003848	922
ENSMUSG00000003849	624
ENSMUSG00000003863	1590
ENSMUSG00000003865	1394
ENSMUSG00000003868	1978
ENSMUSG00000003872	242
ENSMUSG00000003873	2253
ENSMUSG00000003882	16
ENSMUSG00000003923	1307
ENSMUSG00000003929	633
ENSMUSG00000003934	1521
ENSMUSG00000003948	1559
ENSMUSG00000003949	1265
ENSMUSG00000003955	1288
ENSMUSG00000003970	19902
ENSMUSG00000003974	42
ENSMUSG00000003992	3028
ENSMUSG00000004018	578
ENSMUSG00000004031	599
ENSMUSG00000004032	3517
ENSMUSG00000004035	916
ENSMUSG00000004038	57
ENSMUSG00000004040	7713
ENSMUSG00000004043	1297
ENSMUSG00000004044	25703
ENSMUSG00000004054	8341
ENSMUSG00000004056	6293
ENSMUSG00000004069	4684
ENSMUSG00000004070	3355
ENSMUSG00000004071	9840
ENSMUSG00000004085	1046
ENSMUSG00000004096	5124
ENSMUSG00000004098	50847
ENSMUSG00000004099	2411
ENSMUSG00000004100	653
ENSMUSG00000004105	11073
ENSMUSG00000004110	161
ENSMUSG00000004113	1640
ENSMUSG00000004127	722
ENSMUSG00000004151	1857
ENSMUSG00000004187	1406
ENSMUSG00000004207	87583
ENSMUSG00000004221	4990
ENSMUSG00000004231	5
ENSMUSG00000004233	925
ENSMUSG00000004263	5890
ENSMUSG00000004264	4047
ENSMUSG00000004266	682
ENSMUSG00000004267	9619
ENSMUSG00000004268	1843
ENSMUSG00000004270	2620
ENSMUSG00000004285	4349
ENSMUSG00000004296	0
ENSMUSG00000004317	5007
ENSMUSG00000004319	11962
ENSMUSG00000004328	475
ENSMUSG00000004341	0
ENSMUSG00000004344	0
ENSMUSG00000004347	967
ENSMUSG00000004356	1367
ENSMUSG00000004359	13
ENSMUSG00000004360	1313
ENSMUSG00000004364	10208
ENSMUSG00000004366	61
ENSMUSG00000004371	27
ENSMUSG00000004383	5924
ENSMUSG00000004393	1670
ENSMUSG00000004394	3897
ENSMUSG00000004415	12849
ENSMUSG00000004446	648
ENSMUSG00000004451	2875
ENSMUSG00000004455	762
ENSMUSG00000004460	4672
ENSMUSG00000004462	1240
ENSMUSG00000004473	461
ENSMUSG00000004500	935
ENSMUSG00000004508	2358
ENSMUSG00000004530	4335
ENSMUSG00000004535	15236
ENSMUSG00000004540	7
ENSMUSG00000004542	0
ENSMUSG00000004552	177
ENSMUSG00000004558	9562
ENSMUSG00000004561	540
ENSMUSG00000004562	11901
ENSMUSG00000004565	2385
ENSMUSG00000004567	2791
ENSMUSG00000004568	2228
ENSMUSG00000004591	3008
ENSMUSG00000004609	608
ENSMUSG00000004610	5078
ENSMUSG00000004612	2
ENSMUSG00000004613	0
ENSMUSG00000004626	1289
ENSMUSG00000004630	161
ENSMUSG00000004631	6853
ENSMUSG00000004633	3183
ENSMUSG00000004637	2440
ENSMUSG00000004642	795
ENSMUSG00000004651	23
ENSMUSG00000004654	0
ENSMUSG00000004655	4765
ENSMUSG00000004661	293
ENSMUSG00000004665	3620
ENSMUSG00000004667	2997
ENSMUSG00000004668	18
ENSMUSG00000004677	9729
ENSMUSG00000004698	327
ENSMUSG00000004707	423
ENSMUSG00000004709	449
ENSMUSG00000004730	1748
ENSMUSG00000004748	209
ENSMUSG00000004768	1752
ENSMUSG00000004771	6751
ENSMUSG00000004788	2027
ENSMUSG00000004789	7182
ENSMUSG00000004791	596
ENSMUSG00000004798	9528
ENSMUSG00000004814	100
ENSMUSG00000004815	1622
ENSMUSG00000004821	0
ENSMUSG00000004837	462
ENSMUSG00000004842	0
ENSMUSG00000004843	4866
ENSMUSG00000004846	5884
ENSMUSG00000004849	3183
ENSMUSG00000004864	28
ENSMUSG00000004865	2049
ENSMUSG00000004872	5
ENSMUSG00000004880	2107
ENSMUSG00000004885	609
ENSMUSG00000004891	29256
ENSMUSG00000004892	1060
ENSMUSG00000004894	24
ENSMUSG00000004895	2257
ENSMUSG00000004896	1969
ENSMUSG00000004897	8737
ENSMUSG00000004902	31
ENSMUSG00000004929	1777
ENSMUSG00000004931	1843
ENSMUSG00000004933	185
ENSMUSG00000004934	1201
ENSMUSG00000004936	5115
ENSMUSG00000004937	5711
ENSMUSG00000004939	1
ENSMUSG00000004945	2617
ENSMUSG00000004947	1290
ENSMUSG00000004948	6
ENSMUSG00000004951	968
ENSMUSG00000004952	879
ENSMUSG00000004961	596
ENSMUSG00000004980	20021
ENSMUSG00000004988	7
ENSMUSG00000004994	556
ENSMUSG00000004996	607
ENSMUSG00000005034	6761
ENSMUSG00000005043	1441
ENSMUSG00000005045	943
ENSMUSG00000005054	1605
ENSMUSG00000005057	212
ENSMUSG00000005069	2720
ENSMUSG00000005078	2809
ENSMUSG00000005087	2357
ENSMUSG00000005089	181
ENSMUSG00000005102	1132
ENSMUSG00000005103	10753
ENSMUSG00000005107	126
ENSMUSG00000005124	5262
ENSMUSG00000005125	161217
ENSMUSG00000005131	75
ENSMUSG00000005142	4069
ENSMUSG00000005148	766
ENSMUSG00000005150	2237
ENSMUSG00000005161	10686
ENSMUSG00000005198	5775
ENSMUSG00000005202	17
ENSMUSG00000005204	3578
ENSMUSG00000005220	23
ENSMUSG00000005225	1568
ENSMUSG00000005232	0
ENSMUSG00000005233	197
ENSMUSG00000005237	186
ENSMUSG00000005251	43
ENSMUSG00000005262	3162
ENSMUSG00000005267	677
ENSMUSG00000005268	394
ENSMUSG00000005299	3885
ENSMUSG00000005312	7695
ENSMUSG00000005320	10
ENSMUSG00000005338	35217
ENSMUSG00000005339	4
ENSMUSG00000005354	4228
ENSMUSG00000005355	0
ENSMUSG00000005357	117
ENSMUSG00000005360	1038
ENSMUSG00000005362	3653
ENSMUSG00000005364	9
ENSMUSG00000005370	1308
ENSMUSG00000005371	5725
ENSMUSG00000005373	106
ENSMUSG00000005374	3405
ENSMUSG00000005378	1763
ENSMUSG00000005397	68249
ENSMUSG00000005410	562
ENSMUSG00000005413	3419
ENSMUSG00000005417	33074
ENSMUSG00000005442	9532
ENSMUSG00000005447	414
ENSMUSG00000005465	72
ENSMUSG00000005469	7041
ENSMUSG00000005470	170
ENSMUSG00000005474	1
ENSMUSG00000005481	1898
ENSMUSG00000005483	2640
ENSMUSG00000005493	5
ENSMUSG00000005501	2029
ENSMUSG00000005503	0
ENSMUSG00000005505	2051
ENSMUSG00000005506	5213
ENSMUSG00000005510	2897
ENSMUSG00000005514	5262
ENSMUSG00000005533	3294
ENSMUSG00000005534	3171
ENSMUSG00000005540	3
ENSMUSG00000005547	0
ENSMUSG00000005553	12
ENSMUSG00000005566	6269
ENSMUSG00000005575	4895
ENSMUSG00000005580	1637
ENSMUSG00000005583	1635
ENSMUSG00000005609	3374
ENSMUSG00000005610	58192
ENSMUSG00000005611	535
ENSMUSG00000005615	7246
ENSMUSG00000005621	6009
ENSMUSG00000005625	4797
ENSMUSG00000005628	58
ENSMUSG00000005640	74
ENSMUSG00000005649	0
ENSMUSG00000005656	6324
ENSMUSG00000005667	896
ENSMUSG00000005672	1054
ENSMUSG00000005674	2904
ENSMUSG00000005677	2408
ENSMUSG00000005681	10
ENSMUSG00000005682	1996
ENSMUSG00000005683	10768
ENSMUSG00000005686	1163
ENSMUSG00000005687	2116
ENSMUSG00000005696	57
ENSMUSG00000005698	4576
ENSMUSG00000005699	535
ENSMUSG00000005705	3559
ENSMUSG00000005716	1621
ENSMUSG00000005718	255
ENSMUSG00000005732	3208
ENSMUSG00000005763	1419
ENSMUSG00000005774	633
ENSMUSG00000005779	6348
ENSMUSG00000005800	109
ENSMUSG00000005802	2354
ENSMUSG00000005803	764
ENSMUSG00000005804	961
ENSMUSG00000005813	1517
ENSMUSG00000005823	2722
ENSMUSG00000005824	5
ENSMUSG00000005836	40
ENSMUSG00000005846	2832
ENSMUSG00000005864	11
ENSMUSG00000005871	12854
ENSMUSG00000005873	34482
ENSMUSG00000005881	8334
ENSMUSG00000005882	1873
ENSMUSG00000005883	3
ENSMUSG00000005886	5298
ENSMUSG00000005891	0
ENSMUSG00000005892	2
ENSMUSG00000005893	5231
ENSMUSG00000005897	1231
ENSMUSG00000005899	1556
ENSMUSG00000005907	1862
ENSMUSG00000005917	0
ENSMUSG00000005936	7103
ENSMUSG00000005947	133
ENSMUSG00000005949	3563
ENSMUSG00000005950	229
ENSMUSG00000005951	3785
ENSMUSG00000005952	1629
ENSMUSG00000005958	2306
ENSMUSG00000005968	60
ENSMUSG00000005973	19017
ENSMUSG00000005980	233
ENSMUSG00000005981	3206
ENSMUSG00000005982	5058
ENSMUSG00000005983	4935
ENSMUSG00000005986	1355
ENSMUSG00000005994	764
ENSMUSG00000006005	8850
ENSMUSG00000006007	0
ENSMUSG00000006010	3261
ENSMUSG00000006014	336
ENSMUSG00000006019	918
ENSMUSG00000006021	785
ENSMUSG00000006024	7397
ENSMUSG00000006050	3033
ENSMUSG00000006056	46
ENSMUSG00000006057	1827
ENSMUSG00000006058	1525
ENSMUSG00000006095	3912
ENSMUSG00000006127	3167
ENSMUSG00000006134	3350
ENSMUSG00000006143	7
ENSMUSG00000006154	133
ENSMUSG00000006169	3743
ENSMUSG00000006179	0
ENSMUSG00000006191	846
ENSMUSG00000006200	0
ENSMUSG00000006204	2
ENSMUSG00000006205	8532
