Id	Count
ENSMUSG00000001942	652
ENSMUSG00000001943	88
ENSMUSG00000001946	1228
ENSMUSG00000001948	123
ENSMUSG00000001962	3511
ENSMUSG00000001964	2956
ENSMUSG00000001983	645
ENSMUSG00000001985	3615
ENSMUSG00000001986	5011
ENSMUSG00000001988	139
ENSMUSG00000001995	5593
ENSMUSG00000001998	947
ENSMUSG00000001999	1040
ENSMUSG00000002006	1006
ENSMUSG00000002007	2109
ENSMUSG00000002010	4390
ENSMUSG00000002012	164
ENSMUSG00000002014	4854
ENSMUSG00000002015	6786
ENSMUSG00000002017	2958
ENSMUSG00000002020	288
ENSMUSG00000002028	4239
ENSMUSG00000002031	3842
ENSMUSG00000002032	189
ENSMUSG00000002033	7
ENSMUSG00000002043	1442
ENSMUSG00000002052	10343
ENSMUSG00000002055	1683
ENSMUSG00000002057	4
ENSMUSG00000002058	362
ENSMUSG00000002059	8141
ENSMUSG00000002064	3626
ENSMUSG00000002068	1226
ENSMUSG00000002076	44
ENSMUSG00000002083	456
ENSMUSG00000002100	0
ENSMUSG00000002102	15117
ENSMUSG00000002103	4543
ENSMUSG00000002104	105
ENSMUSG00000002105	3007
ENSMUSG00000002107	14454
ENSMUSG00000002108	629
ENSMUSG00000002109	2680
ENSMUSG00000002111	488
ENSMUSG00000002129	6894
ENSMUSG00000002147	6233
ENSMUSG00000002190	4
ENSMUSG00000002204	71
ENSMUSG00000002205	3050
ENSMUSG00000002210	2213
ENSMUSG00000002221	3251
ENSMUSG00000002222	17198
ENSMUSG00000002227	894
ENSMUSG00000002228	48
ENSMUSG00000002233	7343
ENSMUSG00000002240	0
ENSMUSG00000002249	1417
ENSMUSG00000002250	2505
ENSMUSG00000002257	204
ENSMUSG00000002265	7639
ENSMUSG00000002266	2415
ENSMUSG00000002274	11329
ENSMUSG00000002279	2686
ENSMUSG00000002280	1760
ENSMUSG00000002289	2907
ENSMUSG00000002297	1239
ENSMUSG00000002307	1887
ENSMUSG00000002308	738
ENSMUSG00000002319	7341
ENSMUSG00000002320	5567
ENSMUSG00000002324	37
ENSMUSG00000002325	1872
ENSMUSG00000002326	3344
ENSMUSG00000002329	3809
ENSMUSG00000002332	6267
ENSMUSG00000002341	1482
ENSMUSG00000002342	3186
ENSMUSG00000002343	1736
ENSMUSG00000002345	2725
ENSMUSG00000002346	856
ENSMUSG00000002365	2432
ENSMUSG00000002372	5966
ENSMUSG00000002379	3046
ENSMUSG00000002384	976
ENSMUSG00000002393	2186
ENSMUSG00000002395	3684
ENSMUSG00000002396	2499
ENSMUSG00000002409	1402
ENSMUSG00000002413	2424
ENSMUSG00000002416	1870
ENSMUSG00000002428	1813
ENSMUSG00000002455	6916
ENSMUSG00000002458	1037
ENSMUSG00000002459	6
ENSMUSG00000002475	2188
ENSMUSG00000002477	3481
ENSMUSG00000002486	1126
ENSMUSG00000002489	5700
ENSMUSG00000002496	6205
ENSMUSG00000002500	4
ENSMUSG00000002504	2127
ENSMUSG00000002524	15610
ENSMUSG00000002546	12161
ENSMUSG00000002550	2467
ENSMUSG00000002565	23
ENSMUSG00000002578	96
ENSMUSG00000002580	1637
ENSMUSG00000002588	47
ENSMUSG00000002602	15492
ENSMUSG00000002603	1392
ENSMUSG00000002608	3165
ENSMUSG00000002617	567
ENSMUSG00000002625	4575
ENSMUSG00000002633	0
ENSMUSG00000002635	1188
ENSMUSG00000002658	4559
ENSMUSG00000002660	2211
ENSMUSG00000002661	399
ENSMUSG00000002664	18
ENSMUSG00000002668	153
ENSMUSG00000002679	1631
ENSMUSG00000002688	1667
ENSMUSG00000002699	443
ENSMUSG00000002718	4539
ENSMUSG00000002728	2359
ENSMUSG00000002731	1487
ENSMUSG00000002732	2414
ENSMUSG00000002733	1879
ENSMUSG00000002741	8551
ENSMUSG00000002748	11598
ENSMUSG00000002763	3418
ENSMUSG00000002767	1985
ENSMUSG00000002768	2980
ENSMUSG00000002769	52
ENSMUSG00000002771	225
ENSMUSG00000002778	8849
ENSMUSG00000002781	682
ENSMUSG00000002791	9
ENSMUSG00000002797	2645
ENSMUSG00000002799	319
ENSMUSG00000002803	786
ENSMUSG00000002804	578
ENSMUSG00000002808	4576
ENSMUSG00000002812	5640
ENSMUSG00000002814	884
ENSMUSG00000002820	2755
ENSMUSG00000002825	1058
ENSMUSG00000002831	1914
ENSMUSG00000002833	5848
ENSMUSG00000002835	1600
ENSMUSG00000002844	5648
ENSMUSG00000002845	2617
ENSMUSG00000002846	1555
ENSMUSG00000002847	134
ENSMUSG00000002870	2842
ENSMUSG00000002871	1818
ENSMUSG00000002881	1544
ENSMUSG00000002885	3918
ENSMUSG00000002897	393
ENSMUSG00000002900	177458
ENSMUSG00000002908	581
ENSMUSG00000002910	539
ENSMUSG00000002930	0
ENSMUSG00000002944	4789
ENSMUSG00000002948	5301
ENSMUSG00000002949	2950
ENSMUSG00000002957	8388
ENSMUSG00000002963	2740
ENSMUSG00000002968	4552
ENSMUSG00000002980	5174
ENSMUSG00000002981	10749
ENSMUSG00000002983	1346
ENSMUSG00000002984	3898
ENSMUSG00000002985	50151
ENSMUSG00000002992	24
ENSMUSG00000002996	11786
ENSMUSG00000002997	2222
ENSMUSG00000003031	6492
ENSMUSG00000003032	2137
ENSMUSG00000003033	5555
ENSMUSG00000003037	5192
ENSMUSG00000003038	2545
ENSMUSG00000003039	6133
ENSMUSG00000003051	2
ENSMUSG00000003053	0
ENSMUSG00000003062	2285
ENSMUSG00000003068	6055
ENSMUSG00000003070	1117
ENSMUSG00000003072	11427
ENSMUSG00000003099	4059
ENSMUSG00000003119	2675
ENSMUSG00000003123	1632
ENSMUSG00000003131	10196
ENSMUSG00000003134	932
ENSMUSG00000003135	1757
ENSMUSG00000003153	672
ENSMUSG00000003154	2336
ENSMUSG00000003161	5386
ENSMUSG00000003166	8534
ENSMUSG00000003184	3788
ENSMUSG00000003190	2127
ENSMUSG00000003198	399
ENSMUSG00000003199	3999
ENSMUSG00000003200	8941
ENSMUSG00000003206	111
ENSMUSG00000003208	839
ENSMUSG00000003226	8534
ENSMUSG00000003227	6
ENSMUSG00000003228	1411
ENSMUSG00000003233	3105
ENSMUSG00000003234	3444
ENSMUSG00000003235	4530
ENSMUSG00000003269	5928
ENSMUSG00000003271	10
ENSMUSG00000003273	3633
ENSMUSG00000003279	648
ENSMUSG00000003282	120
ENSMUSG00000003283	625
ENSMUSG00000003299	3084
ENSMUSG00000003308	4085
ENSMUSG00000003309	3
ENSMUSG00000003316	13178
ENSMUSG00000003341	53
ENSMUSG00000003344	4609
ENSMUSG00000003345	6876
ENSMUSG00000003346	2960
ENSMUSG00000003348	2603
ENSMUSG00000003352	1005
ENSMUSG00000003354	24
ENSMUSG00000003355	550
ENSMUSG00000003360	5155
ENSMUSG00000003363	9076
ENSMUSG00000003378	3726
ENSMUSG00000003379	32
ENSMUSG00000003380	4546
ENSMUSG00000003382	1824
ENSMUSG00000003402	11375
ENSMUSG00000003410	6
ENSMUSG00000003411	1022
ENSMUSG00000003418	58
ENSMUSG00000003420	5533
ENSMUSG00000003421	3490
ENSMUSG00000003423	2395
ENSMUSG00000003429	28262
ENSMUSG00000003435	8887
ENSMUSG00000003436	7
ENSMUSG00000003437	5516
ENSMUSG00000003438	2369
ENSMUSG00000003444	728
ENSMUSG00000003452	2018
ENSMUSG00000003458	11440
ENSMUSG00000003464	7405
ENSMUSG00000003469	12
ENSMUSG00000003476	13
ENSMUSG00000003477	45
ENSMUSG00000003484	275
ENSMUSG00000003500	2567
ENSMUSG00000003505	0
ENSMUSG00000003518	5041
ENSMUSG00000003526	3144
ENSMUSG00000003527	1705
ENSMUSG00000003528	3315
ENSMUSG00000003531	1832
ENSMUSG00000003534	4584
ENSMUSG00000003541	339
ENSMUSG00000003545	1289
ENSMUSG00000003546	1076
ENSMUSG00000003549	2066
ENSMUSG00000003555	0
ENSMUSG00000003559	1461
ENSMUSG00000003573	3553
ENSMUSG00000003575	2961
ENSMUSG00000003581	2819
ENSMUSG00000003585	1249
ENSMUSG00000003604	683
ENSMUSG00000003617	13691
ENSMUSG00000003623	3559
ENSMUSG00000003644	1654
ENSMUSG00000003657	2385
ENSMUSG00000003660	8095
ENSMUSG00000003662	3367
ENSMUSG00000003665	33
ENSMUSG00000003680	2285
ENSMUSG00000003721	1750
ENSMUSG00000003731	4817
ENSMUSG00000003746	2374
ENSMUSG00000003752	1223
ENSMUSG00000003762	1452
ENSMUSG00000003778	5466
ENSMUSG00000003779	4302
ENSMUSG00000003808	3740
ENSMUSG00000003809	1121
ENSMUSG00000003810	6196
ENSMUSG00000003812	735
ENSMUSG00000003813	6557
ENSMUSG00000003814	65517
ENSMUSG00000003824	678
ENSMUSG00000003847	3874
ENSMUSG00000003848	2288
ENSMUSG00000003849	143
ENSMUSG00000003863	607
ENSMUSG00000003865	1465
ENSMUSG00000003868	3969
ENSMUSG00000003872	51
ENSMUSG00000003873	4017
ENSMUSG00000003882	35
ENSMUSG00000003923	1996
ENSMUSG00000003929	874
ENSMUSG00000003934	584
ENSMUSG00000003948	1480
ENSMUSG00000003949	587
ENSMUSG00000003955	1908
ENSMUSG00000003970	53851
ENSMUSG00000003974	5
ENSMUSG00000003992	2454
ENSMUSG00000004018	725
ENSMUSG00000004031	10
ENSMUSG00000004032	3175
ENSMUSG00000004035	968
ENSMUSG00000004038	27
ENSMUSG00000004040	9200
ENSMUSG00000004043	1011
ENSMUSG00000004044	15869
ENSMUSG00000004054	11350
ENSMUSG00000004056	6364
ENSMUSG00000004069	4621
ENSMUSG00000004070	3474
ENSMUSG00000004071	9625
ENSMUSG00000004085	1023
ENSMUSG00000004096	6477
ENSMUSG00000004098	30419
ENSMUSG00000004099	5220
ENSMUSG00000004100	2338
ENSMUSG00000004105	14385
ENSMUSG00000004110	23
ENSMUSG00000004113	62
ENSMUSG00000004127	761
ENSMUSG00000004151	964
ENSMUSG00000004187	701
ENSMUSG00000004207	78326
ENSMUSG00000004221	5002
ENSMUSG00000004231	1
ENSMUSG00000004233	959
ENSMUSG00000004263	5775
ENSMUSG00000004264	7799
ENSMUSG00000004266	781
ENSMUSG00000004267	1691
ENSMUSG00000004268	3212
ENSMUSG00000004270	2501
ENSMUSG00000004285	3331
ENSMUSG00000004296	0
ENSMUSG00000004317	7312
ENSMUSG00000004319	6188
ENSMUSG00000004328	180
ENSMUSG00000004341	0
ENSMUSG00000004344	0
ENSMUSG00000004347	7688
ENSMUSG00000004356	2798
ENSMUSG00000004359	9
ENSMUSG00000004360	1493
ENSMUSG00000004364	8092
ENSMUSG00000004366	1
ENSMUSG00000004371	39
ENSMUSG00000004383	4686
ENSMUSG00000004393	2569
ENSMUSG00000004394	6029
ENSMUSG00000004415	9777
ENSMUSG00000004446	719
ENSMUSG00000004451	2990
ENSMUSG00000004455	1443
ENSMUSG00000004460	8728
ENSMUSG00000004462	1759
ENSMUSG00000004473	450
ENSMUSG00000004500	1106
ENSMUSG00000004508	2600
ENSMUSG00000004530	9254
ENSMUSG00000004535	10928
ENSMUSG00000004540	8
ENSMUSG00000004542	0
ENSMUSG00000004552	123
ENSMUSG00000004558	4985
ENSMUSG00000004561	1389
ENSMUSG00000004562	17340
ENSMUSG00000004565	1719
ENSMUSG00000004567	3315
ENSMUSG00000004568	3230
ENSMUSG00000004591	3187
ENSMUSG00000004609	349
ENSMUSG00000004610	8339
ENSMUSG00000004612	3
ENSMUSG00000004613	0
ENSMUSG00000004626	1773
ENSMUSG00000004630	84
ENSMUSG00000004631	4864
ENSMUSG00000004633	439
ENSMUSG00000004637	1094
ENSMUSG00000004642	1748
ENSMUSG00000004651	13
ENSMUSG00000004654	0
ENSMUSG00000004655	4408
ENSMUSG00000004661	590
ENSMUSG00000004665	3209
ENSMUSG00000004667	4555
ENSMUSG00000004668	9
ENSMUSG00000004677	10998
ENSMUSG00000004698	141
ENSMUSG00000004707	52
ENSMUSG00000004709	73
ENSMUSG00000004730	1511
ENSMUSG00000004748	237
ENSMUSG00000004768	1682
ENSMUSG00000004771	3671
ENSMUSG00000004788	2170
ENSMUSG00000004789	8661
ENSMUSG00000004791	97
ENSMUSG00000004798	5736
ENSMUSG00000004814	82
ENSMUSG00000004815	1723
ENSMUSG00000004821	0
ENSMUSG00000004837	316
ENSMUSG00000004842	2
ENSMUSG00000004843	3543
ENSMUSG00000004846	9722
ENSMUSG00000004849	3772
ENSMUSG00000004864	2
ENSMUSG00000004865	3397
ENSMUSG00000004872	1
ENSMUSG00000004880	2840
ENSMUSG00000004885	741
ENSMUSG00000004891	12567
ENSMUSG00000004892	28
ENSMUSG00000004894	4
ENSMUSG00000004895	3477
ENSMUSG00000004896	3243
ENSMUSG00000004897	11732
ENSMUSG00000004902	27
ENSMUSG00000004929	2781
ENSMUSG00000004931	2916
ENSMUSG00000004933	183
ENSMUSG00000004934	1606
ENSMUSG00000004936	4281
ENSMUSG00000004937	8473
ENSMUSG00000004939	0
ENSMUSG00000004945	2031
ENSMUSG00000004947	1472
ENSMUSG00000004948	3
ENSMUSG00000004951	343
ENSMUSG00000004952	631
ENSMUSG00000004961	100
ENSMUSG00000004980	51219
ENSMUSG00000004988	14
ENSMUSG00000004994	1016
ENSMUSG00000004996	996
ENSMUSG00000005034	4235
ENSMUSG00000005043	1760
ENSMUSG00000005045	445
ENSMUSG00000005054	2561
ENSMUSG00000005057	310
ENSMUSG00000005069	2958
ENSMUSG00000005078	2941
ENSMUSG00000005087	5167
ENSMUSG00000005089	60
ENSMUSG00000005102	1826
ENSMUSG00000005103	9682
ENSMUSG00000005107	96
ENSMUSG00000005124	1731
ENSMUSG00000005125	37122
ENSMUSG00000005131	69
ENSMUSG00000005142	6526
ENSMUSG00000005148	407
ENSMUSG00000005150	3959
ENSMUSG00000005161	19825
ENSMUSG00000005198	10936
ENSMUSG00000005202	0
ENSMUSG00000005204	5564
ENSMUSG00000005220	3745
ENSMUSG00000005225	1432
ENSMUSG00000005232	0
ENSMUSG00000005233	1467
ENSMUSG00000005237	444
ENSMUSG00000005251	1
ENSMUSG00000005262	4628
ENSMUSG00000005267	681
ENSMUSG00000005268	173
ENSMUSG00000005299	3837
ENSMUSG00000005312	8158
ENSMUSG00000005320	47
ENSMUSG00000005338	948
ENSMUSG00000005339	6
ENSMUSG00000005354	6548
ENSMUSG00000005355	0
ENSMUSG00000005357	57
ENSMUSG00000005360	497
ENSMUSG00000005362	2302
ENSMUSG00000005364	14
ENSMUSG00000005370	1657
ENSMUSG00000005371	6959
ENSMUSG00000005373	82
ENSMUSG00000005374	2355
ENSMUSG00000005378	3139
ENSMUSG00000005397	88887
ENSMUSG00000005410	3204
ENSMUSG00000005413	3260
ENSMUSG00000005417	11689
ENSMUSG00000005442	9888
ENSMUSG00000005447	368
ENSMUSG00000005465	89
ENSMUSG00000005469	5832
ENSMUSG00000005470	1271
ENSMUSG00000005474	0
ENSMUSG00000005481	5490
ENSMUSG00000005483	2646
ENSMUSG00000005493	0
ENSMUSG00000005501	2381
ENSMUSG00000005503	0
ENSMUSG00000005505	1946
ENSMUSG00000005506	6410
ENSMUSG00000005510	3219
ENSMUSG00000005514	4123
ENSMUSG00000005533	2001
ENSMUSG00000005534	2575
ENSMUSG00000005540	4
ENSMUSG00000005547	0
ENSMUSG00000005553	36
ENSMUSG00000005566	15606
ENSMUSG00000005575	6058
ENSMUSG00000005580	918
ENSMUSG00000005583	956
ENSMUSG00000005609	5120
ENSMUSG00000005610	65585
ENSMUSG00000005611	281
ENSMUSG00000005615	5722
ENSMUSG00000005621	3357
ENSMUSG00000005625	7794
ENSMUSG00000005628	30
ENSMUSG00000005640	1
ENSMUSG00000005649	0
ENSMUSG00000005656	9066
ENSMUSG00000005667	1186
ENSMUSG00000005672	1030
ENSMUSG00000005674	2055
ENSMUSG00000005677	1704
ENSMUSG00000005681	8
ENSMUSG00000005682	4293
ENSMUSG00000005683	14537
ENSMUSG00000005686	1273
ENSMUSG00000005687	4238
ENSMUSG00000005696	12
ENSMUSG00000005698	5825
ENSMUSG00000005699	540
ENSMUSG00000005705	3957
ENSMUSG00000005716	8
ENSMUSG00000005718	546
ENSMUSG00000005732	5409
ENSMUSG00000005763	1836
ENSMUSG00000005774	1456
ENSMUSG00000005779	8848
ENSMUSG00000005800	218
ENSMUSG00000005802	2485
ENSMUSG00000005803	472
ENSMUSG00000005804	936
ENSMUSG00000005813	2407
ENSMUSG00000005823	3224
ENSMUSG00000005824	21
ENSMUSG00000005836	55
ENSMUSG00000005846	5650
ENSMUSG00000005864	3
ENSMUSG00000005871	6286
ENSMUSG00000005873	8350
ENSMUSG00000005881	9410
ENSMUSG00000005882	1232
ENSMUSG00000005883	2
ENSMUSG00000005886	2554
ENSMUSG00000005891	0
ENSMUSG00000005892	1
ENSMUSG00000005893	4164
ENSMUSG00000005897	1690
ENSMUSG00000005899	2725
ENSMUSG00000005907	1922
ENSMUSG00000005917	2
ENSMUSG00000005936	8015
ENSMUSG00000005947	578
ENSMUSG00000005949	3761
ENSMUSG00000005950	65
ENSMUSG00000005951	3696
ENSMUSG00000005952	45
ENSMUSG00000005958	3853
ENSMUSG00000005968	79
ENSMUSG00000005973	18625
ENSMUSG00000005980	313
ENSMUSG00000005981	5486
ENSMUSG00000005982	5115
ENSMUSG00000005983	5111
ENSMUSG00000005986	534
ENSMUSG00000005994	119387
ENSMUSG00000006005	12232
ENSMUSG00000006007	0
ENSMUSG00000006010	2609
ENSMUSG00000006014	749
ENSMUSG00000006019	1265
ENSMUSG00000006021	774
ENSMUSG00000006024	7917
ENSMUSG00000006050	4217
ENSMUSG00000006056	2
ENSMUSG00000006057	1906
ENSMUSG00000006058	2126
ENSMUSG00000006095	3642
ENSMUSG00000006127	3035
ENSMUSG00000006134	3953
ENSMUSG00000006143	0
ENSMUSG00000006154	458
ENSMUSG00000006169	4704
ENSMUSG00000006179	1
ENSMUSG00000006191	835
ENSMUSG00000006200	0
ENSMUSG00000006204	0
