Id	Count
ENSMUSG00000000627	20
ENSMUSG00000000628	650
ENSMUSG00000000631	6754
ENSMUSG00000000632	9
ENSMUSG00000000673	20
ENSMUSG00000000682	118
ENSMUSG00000000686	5371
ENSMUSG00000000690	89
ENSMUSG00000000693	2857
ENSMUSG00000000701	0
ENSMUSG00000000706	0
ENSMUSG00000000708	4741
ENSMUSG00000000711	5650
ENSMUSG00000000724	0
ENSMUSG00000000730	15
ENSMUSG00000000731	20
ENSMUSG00000000732	207
ENSMUSG00000000738	1906
ENSMUSG00000000739	594
ENSMUSG00000000740	304
ENSMUSG00000000743	2888
ENSMUSG00000000751	2969
ENSMUSG00000000753	18428
ENSMUSG00000000759	1455
ENSMUSG00000000766	12
ENSMUSG00000000776	886
ENSMUSG00000000782	238
ENSMUSG00000000787	13208
ENSMUSG00000000791	28
ENSMUSG00000000792	31
ENSMUSG00000000794	547
ENSMUSG00000000804	9256
ENSMUSG00000000805	428
ENSMUSG00000000811	726
ENSMUSG00000000817	1
ENSMUSG00000000823	1894
ENSMUSG00000000826	4233
ENSMUSG00000000827	3905
ENSMUSG00000000838	3080
ENSMUSG00000000861	7
ENSMUSG00000000869	710
ENSMUSG00000000876	1306
ENSMUSG00000000881	1655
ENSMUSG00000000884	867
ENSMUSG00000000889	7
ENSMUSG00000000901	488
ENSMUSG00000000902	2677
ENSMUSG00000000903	10
ENSMUSG00000000915	2114
ENSMUSG00000000916	363
ENSMUSG00000000934	368
ENSMUSG00000000938	453
ENSMUSG00000000942	35
ENSMUSG00000000948	2023
ENSMUSG00000000957	9564
ENSMUSG00000000958	382
ENSMUSG00000000959	2118
ENSMUSG00000000976	1043
ENSMUSG00000000982	62
ENSMUSG00000000983	7
ENSMUSG00000001014	3
ENSMUSG00000001016	2321
ENSMUSG00000001017	6051
ENSMUSG00000001018	3094
ENSMUSG00000001020	1991
ENSMUSG00000001021	266
ENSMUSG00000001023	1
ENSMUSG00000001025	16603
ENSMUSG00000001027	8
ENSMUSG00000001029	404
ENSMUSG00000001034	1286
ENSMUSG00000001036	4574
ENSMUSG00000001039	379
ENSMUSG00000001052	2992
ENSMUSG00000001053	422
ENSMUSG00000001054	1012
ENSMUSG00000001056	549
ENSMUSG00000001062	912
ENSMUSG00000001065	3589
ENSMUSG00000001076	0
ENSMUSG00000001082	719
ENSMUSG00000001089	4325
ENSMUSG00000001095	2
ENSMUSG00000001098	5913
ENSMUSG00000001100	2441
ENSMUSG00000001103	2
ENSMUSG00000001105	1838
ENSMUSG00000001119	43836
ENSMUSG00000001120	655
ENSMUSG00000001123	1512
ENSMUSG00000001127	4031
ENSMUSG00000001128	502
ENSMUSG00000001131	99
ENSMUSG00000001134	342
ENSMUSG00000001138	1858
ENSMUSG00000001143	2116
ENSMUSG00000001150	1855
ENSMUSG00000001151	1469
ENSMUSG00000001155	8
ENSMUSG00000001156	822
ENSMUSG00000001157	1065
ENSMUSG00000001158	1388
ENSMUSG00000001166	11
ENSMUSG00000001168	0
ENSMUSG00000001173	1036
ENSMUSG00000001175	19347
ENSMUSG00000001211	13957
ENSMUSG00000001225	67
ENSMUSG00000001227	558
ENSMUSG00000001228	252
ENSMUSG00000001229	2272
ENSMUSG00000001240	4057
ENSMUSG00000001247	276
ENSMUSG00000001248	1637
ENSMUSG00000001249	18
ENSMUSG00000001260	0
ENSMUSG00000001270	10142
ENSMUSG00000001280	4827
ENSMUSG00000001281	267
ENSMUSG00000001285	745
ENSMUSG00000001288	3545
ENSMUSG00000001289	5054
ENSMUSG00000001300	1313
ENSMUSG00000001305	346
ENSMUSG00000001313	1733
ENSMUSG00000001323	3369
ENSMUSG00000001333	327
ENSMUSG00000001334	769
ENSMUSG00000001348	757
ENSMUSG00000001349	303
ENSMUSG00000001366	1150
ENSMUSG00000001376	1729
ENSMUSG00000001380	2004
ENSMUSG00000001383	2745
ENSMUSG00000001403	242
ENSMUSG00000001415	2776
ENSMUSG00000001416	4411
ENSMUSG00000001418	3187
ENSMUSG00000001419	2319
ENSMUSG00000001420	187
ENSMUSG00000001424	5534
ENSMUSG00000001435	8097
ENSMUSG00000001436	3752
ENSMUSG00000001440	12373
ENSMUSG00000001441	4544
ENSMUSG00000001444	1
ENSMUSG00000001445	1723
ENSMUSG00000001467	25549
ENSMUSG00000001472	10463
ENSMUSG00000001473	1769
ENSMUSG00000001482	1927
ENSMUSG00000001493	927
ENSMUSG00000001494	2
ENSMUSG00000001496	0
ENSMUSG00000001497	245
ENSMUSG00000001504	2
ENSMUSG00000001506	316122
ENSMUSG00000001507	1095
ENSMUSG00000001508	35
ENSMUSG00000001510	0
ENSMUSG00000001517	421
ENSMUSG00000001518	495
ENSMUSG00000001520	1438
ENSMUSG00000001521	1873
ENSMUSG00000001524	365
ENSMUSG00000001525	25999
ENSMUSG00000001542	2025
ENSMUSG00000001552	4402
ENSMUSG00000001555	3531
ENSMUSG00000001558	18
ENSMUSG00000001566	0
ENSMUSG00000001569	1082
ENSMUSG00000001576	3277
ENSMUSG00000001583	35
ENSMUSG00000001588	120
ENSMUSG00000001604	254
ENSMUSG00000001622	0
ENSMUSG00000001627	2213
ENSMUSG00000001630	771
ENSMUSG00000001632	1077
ENSMUSG00000001642	2215
ENSMUSG00000001655	0
ENSMUSG00000001656	104
ENSMUSG00000001657	40
ENSMUSG00000001661	332
ENSMUSG00000001663	582
ENSMUSG00000001665	290
ENSMUSG00000001666	985
ENSMUSG00000001670	0
ENSMUSG00000001672	80
ENSMUSG00000001674	568
ENSMUSG00000001687	5898
ENSMUSG00000001700	817
ENSMUSG00000001707	516
ENSMUSG00000001729	8242
ENSMUSG00000001739	152
ENSMUSG00000001741	10362
ENSMUSG00000001750	1198
ENSMUSG00000001751	1498
ENSMUSG00000001755	2478
ENSMUSG00000001761	7401
ENSMUSG00000001763	39
ENSMUSG00000001767	1233
ENSMUSG00000001768	2815
ENSMUSG00000001773	1308
ENSMUSG00000001774	1908
ENSMUSG00000001783	4546
ENSMUSG00000001785	1138
ENSMUSG00000001786	3447
ENSMUSG00000001794	9163
ENSMUSG00000001802	1398
ENSMUSG00000001804	0
ENSMUSG00000001815	0
ENSMUSG00000001819	0
ENSMUSG00000001823	0
ENSMUSG00000001827	29
ENSMUSG00000001829	1290
ENSMUSG00000001833	13451
ENSMUSG00000001844	1000
ENSMUSG00000001847	19535
ENSMUSG00000001855	1922
ENSMUSG00000001864	11468
ENSMUSG00000001865	597
ENSMUSG00000001870	2960
ENSMUSG00000001891	3409
ENSMUSG00000001901	615
ENSMUSG00000001909	1086
ENSMUSG00000001910	3500
ENSMUSG00000001911	3488
ENSMUSG00000001918	5314
ENSMUSG00000001924	8540
ENSMUSG00000001930	6396
ENSMUSG00000001942	942
ENSMUSG00000001943	75
ENSMUSG00000001946	1790
ENSMUSG00000001948	148
ENSMUSG00000001962	1373
ENSMUSG00000001964	1357
ENSMUSG00000001983	331
ENSMUSG00000001985	873
ENSMUSG00000001986	3129
ENSMUSG00000001988	83
ENSMUSG00000001995	5560
ENSMUSG00000001998	575
ENSMUSG00000001999	440
ENSMUSG00000002006	494
ENSMUSG00000002007	301
ENSMUSG00000002010	2445
ENSMUSG00000002012	83
ENSMUSG00000002014	1910
ENSMUSG00000002015	4403
ENSMUSG00000002017	1417
ENSMUSG00000002020	180
ENSMUSG00000002028	3647
ENSMUSG00000002031	1543
ENSMUSG00000002032	57
ENSMUSG00000002033	13
ENSMUSG00000002043	614
ENSMUSG00000002052	4751
ENSMUSG00000002055	183
ENSMUSG00000002057	3
ENSMUSG00000002058	240
ENSMUSG00000002059	4455
ENSMUSG00000002064	1736
ENSMUSG00000002068	139
ENSMUSG00000002076	34
ENSMUSG00000002083	374
ENSMUSG00000002100	1
ENSMUSG00000002102	10066
ENSMUSG00000002103	4759
ENSMUSG00000002104	537
ENSMUSG00000002105	2698
ENSMUSG00000002107	11361
ENSMUSG00000002108	704
ENSMUSG00000002109	2340
ENSMUSG00000002111	335
ENSMUSG00000002129	2299
ENSMUSG00000002147	6449
ENSMUSG00000002190	7
ENSMUSG00000002204	25
ENSMUSG00000002205	2514
ENSMUSG00000002210	958
ENSMUSG00000002221	994
ENSMUSG00000002222	7674
ENSMUSG00000002227	353
ENSMUSG00000002228	25
ENSMUSG00000002233	3185
ENSMUSG00000002240	0
ENSMUSG00000002249	1436
ENSMUSG00000002250	1520
ENSMUSG00000002257	207
ENSMUSG00000002265	10126
ENSMUSG00000002266	4382
ENSMUSG00000002274	5519
ENSMUSG00000002279	1642
ENSMUSG00000002280	906
ENSMUSG00000002289	1756
ENSMUSG00000002297	207
ENSMUSG00000002307	790
ENSMUSG00000002308	971
ENSMUSG00000002319	2869
ENSMUSG00000002320	2702
ENSMUSG00000002324	48
ENSMUSG00000002325	711
ENSMUSG00000002326	1261
ENSMUSG00000002329	2194
ENSMUSG00000002332	4698
ENSMUSG00000002341	25
ENSMUSG00000002342	1366
ENSMUSG00000002343	335
ENSMUSG00000002345	1944
ENSMUSG00000002346	410
ENSMUSG00000002365	2219
ENSMUSG00000002372	2177
ENSMUSG00000002379	1662
ENSMUSG00000002384	325
ENSMUSG00000002393	1513
ENSMUSG00000002395	2054
ENSMUSG00000002396	1413
ENSMUSG00000002409	674
ENSMUSG00000002413	2577
ENSMUSG00000002416	1005
ENSMUSG00000002428	1512
ENSMUSG00000002455	2752
ENSMUSG00000002458	475
ENSMUSG00000002459	13
ENSMUSG00000002475	850
ENSMUSG00000002477	819
ENSMUSG00000002486	439
ENSMUSG00000002489	4368
ENSMUSG00000002496	4678
ENSMUSG00000002500	0
ENSMUSG00000002504	6080
ENSMUSG00000002524	7133
ENSMUSG00000002546	8942
ENSMUSG00000002550	1264
ENSMUSG00000002565	88
ENSMUSG00000002578	72
ENSMUSG00000002580	1049
ENSMUSG00000002588	184
ENSMUSG00000002602	8003
ENSMUSG00000002603	629
ENSMUSG00000002608	1339
ENSMUSG00000002617	682
ENSMUSG00000002625	1912
ENSMUSG00000002633	10
ENSMUSG00000002635	436
ENSMUSG00000002658	1982
ENSMUSG00000002660	862
ENSMUSG00000002661	366
ENSMUSG00000002664	15
ENSMUSG00000002668	109
ENSMUSG00000002679	726
ENSMUSG00000002688	1428
ENSMUSG00000002699	215
ENSMUSG00000002718	2668
ENSMUSG00000002728	1019
ENSMUSG00000002731	1090
ENSMUSG00000002732	1873
ENSMUSG00000002733	1247
ENSMUSG00000002741	6313
ENSMUSG00000002748	4936
ENSMUSG00000002763	1246
ENSMUSG00000002767	785
ENSMUSG00000002768	1997
ENSMUSG00000002769	31
ENSMUSG00000002771	136
ENSMUSG00000002778	4208
ENSMUSG00000002781	769
ENSMUSG00000002791	0
ENSMUSG00000002797	1306
ENSMUSG00000002799	459
ENSMUSG00000002803	667
ENSMUSG00000002804	432
ENSMUSG00000002808	12267
ENSMUSG00000002812	3471
ENSMUSG00000002814	304
ENSMUSG00000002820	794
ENSMUSG00000002825	236
ENSMUSG00000002831	3547
ENSMUSG00000002833	2277
ENSMUSG00000002835	349
ENSMUSG00000002844	2567
ENSMUSG00000002845	1167
ENSMUSG00000002846	733
ENSMUSG00000002847	125
ENSMUSG00000002870	421
ENSMUSG00000002871	1140
ENSMUSG00000002881	5528
ENSMUSG00000002885	1600
ENSMUSG00000002897	169
ENSMUSG00000002900	83124
ENSMUSG00000002908	259
ENSMUSG00000002910	430
ENSMUSG00000002930	0
ENSMUSG00000002944	9199
ENSMUSG00000002948	2587
ENSMUSG00000002949	1395
ENSMUSG00000002957	7445
ENSMUSG00000002963	1284
ENSMUSG00000002968	1869
ENSMUSG00000002980	7574
ENSMUSG00000002981	7429
ENSMUSG00000002983	913
ENSMUSG00000002984	1281
ENSMUSG00000002985	36834
ENSMUSG00000002992	3
ENSMUSG00000002996	6955
ENSMUSG00000002997	3351
ENSMUSG00000003031	9433
ENSMUSG00000003032	1731
ENSMUSG00000003033	2364
ENSMUSG00000003037	2351
ENSMUSG00000003038	1596
ENSMUSG00000003039	2541
ENSMUSG00000003051	0
ENSMUSG00000003053	0
ENSMUSG00000003062	2419
ENSMUSG00000003068	2819
ENSMUSG00000003070	212
ENSMUSG00000003072	4865
ENSMUSG00000003099	2315
ENSMUSG00000003119	1875
ENSMUSG00000003123	2699
ENSMUSG00000003131	5551
ENSMUSG00000003134	420
ENSMUSG00000003135	865
ENSMUSG00000003153	424
ENSMUSG00000003154	1935
ENSMUSG00000003161	4944
ENSMUSG00000003166	4998
ENSMUSG00000003184	1334
ENSMUSG00000003190	567
ENSMUSG00000003198	230
ENSMUSG00000003199	2420
ENSMUSG00000003200	3691
ENSMUSG00000003206	87
ENSMUSG00000003208	405
ENSMUSG00000003226	5860
ENSMUSG00000003227	22
ENSMUSG00000003228	1915
ENSMUSG00000003233	1850
ENSMUSG00000003234	1636
ENSMUSG00000003235	2305
ENSMUSG00000003269	2564
ENSMUSG00000003271	3
ENSMUSG00000003273	1410
ENSMUSG00000003279	789
ENSMUSG00000003282	218
ENSMUSG00000003283	215
ENSMUSG00000003299	972
ENSMUSG00000003308	2283
ENSMUSG00000003309	0
ENSMUSG00000003316	11176
ENSMUSG00000003341	5
ENSMUSG00000003344	1932
ENSMUSG00000003345	5023
ENSMUSG00000003346	1930
ENSMUSG00000003348	1912
ENSMUSG00000003352	2047
ENSMUSG00000003354	16
ENSMUSG00000003355	184
ENSMUSG00000003360	3104
ENSMUSG00000003363	5701
ENSMUSG00000003378	2057
ENSMUSG00000003379	28
ENSMUSG00000003380	3233
ENSMUSG00000003382	1161
ENSMUSG00000003402	3996
ENSMUSG00000003410	7
ENSMUSG00000003411	341
ENSMUSG00000003418	99
ENSMUSG00000003420	7838
ENSMUSG00000003421	1475
ENSMUSG00000003423	1705
ENSMUSG00000003429	10163
ENSMUSG00000003435	4520
ENSMUSG00000003436	1
ENSMUSG00000003437	2441
ENSMUSG00000003438	842
ENSMUSG00000003444	310
ENSMUSG00000003452	4718
ENSMUSG00000003458	4483
ENSMUSG00000003464	7151
ENSMUSG00000003469	19
ENSMUSG00000003476	14
ENSMUSG00000003477	132
ENSMUSG00000003484	30
ENSMUSG00000003500	724
ENSMUSG00000003505	0
ENSMUSG00000003518	5441
ENSMUSG00000003526	1644
ENSMUSG00000003527	757
ENSMUSG00000003528	11873
ENSMUSG00000003531	1274
ENSMUSG00000003534	4170
ENSMUSG00000003541	235
ENSMUSG00000003545	643
ENSMUSG00000003546	710
ENSMUSG00000003549	942
ENSMUSG00000003555	2
ENSMUSG00000003559	1594
ENSMUSG00000003573	1501
ENSMUSG00000003575	1951
ENSMUSG00000003581	1317
ENSMUSG00000003585	547
ENSMUSG00000003604	314
ENSMUSG00000003617	14000
ENSMUSG00000003623	2172
ENSMUSG00000003644	1275
ENSMUSG00000003657	1
ENSMUSG00000003660	4486
ENSMUSG00000003662	1488
ENSMUSG00000003665	8
ENSMUSG00000003680	1027
ENSMUSG00000003721	1452
ENSMUSG00000003731	2902
ENSMUSG00000003746	5016
ENSMUSG00000003752	534
ENSMUSG00000003762	810
ENSMUSG00000003778	2668
ENSMUSG00000003779	850
ENSMUSG00000003808	748
ENSMUSG00000003809	1095
ENSMUSG00000003810	12190
ENSMUSG00000003812	507
ENSMUSG00000003813	3466
ENSMUSG00000003814	21540
ENSMUSG00000003824	420
ENSMUSG00000003847	6249
ENSMUSG00000003848	609
ENSMUSG00000003849	394
ENSMUSG00000003863	372
ENSMUSG00000003865	729
ENSMUSG00000003868	1336
ENSMUSG00000003872	27
ENSMUSG00000003873	1483
ENSMUSG00000003882	18
ENSMUSG00000003923	1118
ENSMUSG00000003929	478
ENSMUSG00000003934	1030
ENSMUSG00000003948	2055
ENSMUSG00000003949	824
ENSMUSG00000003955	817
ENSMUSG00000003970	14767
ENSMUSG00000003974	11
ENSMUSG00000003992	2034
ENSMUSG00000004018	406
ENSMUSG00000004031	32
ENSMUSG00000004032	2517
ENSMUSG00000004035	624
ENSMUSG00000004038	36
ENSMUSG00000004040	4035
ENSMUSG00000004043	1071
ENSMUSG00000004044	22263
ENSMUSG00000004054	5608
ENSMUSG00000004056	4189
ENSMUSG00000004069	3262
ENSMUSG00000004070	2046
ENSMUSG00000004071	6075
ENSMUSG00000004085	858
ENSMUSG00000004096	3985
ENSMUSG00000004098	41298
ENSMUSG00000004099	1561
ENSMUSG00000004100	365
ENSMUSG00000004105	8926
ENSMUSG00000004110	116
ENSMUSG00000004113	7
ENSMUSG00000004127	472
ENSMUSG00000004151	817
ENSMUSG00000004187	444
ENSMUSG00000004207	65672
ENSMUSG00000004221	3440
ENSMUSG00000004231	1
ENSMUSG00000004233	623
ENSMUSG00000004263	4026
ENSMUSG00000004264	2541
ENSMUSG00000004266	393
ENSMUSG00000004267	759
ENSMUSG00000004268	1171
ENSMUSG00000004270	2067
ENSMUSG00000004285	2693
ENSMUSG00000004296	2
ENSMUSG00000004317	3511
ENSMUSG00000004319	9928
ENSMUSG00000004328	466
ENSMUSG00000004341	0
ENSMUSG00000004344	0
ENSMUSG00000004347	123
ENSMUSG00000004356	1051
ENSMUSG00000004359	19
ENSMUSG00000004360	781
ENSMUSG00000004364	8510
ENSMUSG00000004366	5
ENSMUSG00000004371	29
ENSMUSG00000004383	4293
ENSMUSG00000004393	1048
ENSMUSG00000004394	3000
ENSMUSG00000004415	10329
ENSMUSG00000004446	292
ENSMUSG00000004451	2123
ENSMUSG00000004455	551
ENSMUSG00000004460	3687
ENSMUSG00000004462	871
ENSMUSG00000004473	516
ENSMUSG00000004500	628
ENSMUSG00000004508	2136
ENSMUSG00000004530	2835
ENSMUSG00000004535	12126
ENSMUSG00000004540	5
ENSMUSG00000004542	0
ENSMUSG00000004552	65
ENSMUSG00000004558	6459
ENSMUSG00000004561	407
ENSMUSG00000004562	8644
ENSMUSG00000004565	1162
ENSMUSG00000004567	1868
ENSMUSG00000004568	1483
ENSMUSG00000004591	2417
ENSMUSG00000004609	417
ENSMUSG00000004610	3727
ENSMUSG00000004612	0
ENSMUSG00000004613	0
ENSMUSG00000004626	1138
ENSMUSG00000004630	138
ENSMUSG00000004631	5570
ENSMUSG00000004633	2084
ENSMUSG00000004637	1632
ENSMUSG00000004642	539
ENSMUSG00000004651	3
ENSMUSG00000004654	0
ENSMUSG00000004655	2931
ENSMUSG00000004661	167
ENSMUSG00000004665	2619
ENSMUSG00000004667	1964
ENSMUSG00000004668	3
ENSMUSG00000004677	7673
ENSMUSG00000004698	140
ENSMUSG00000004707	286
ENSMUSG00000004709	299
ENSMUSG00000004730	1304
ENSMUSG00000004748	73
ENSMUSG00000004768	1342
ENSMUSG00000004771	4298
ENSMUSG00000004788	1388
ENSMUSG00000004789	4452
ENSMUSG00000004791	321
ENSMUSG00000004798	7470
ENSMUSG00000004814	244
ENSMUSG00000004815	896
ENSMUSG00000004821	0
ENSMUSG00000004837	374
ENSMUSG00000004842	0
ENSMUSG00000004843	3781
ENSMUSG00000004846	4856
ENSMUSG00000004849	1784
ENSMUSG00000004864	1
ENSMUSG00000004865	1371
ENSMUSG00000004872	2
ENSMUSG00000004880	1560
ENSMUSG00000004885	437
ENSMUSG00000004891	25804
ENSMUSG00000004892	43
ENSMUSG00000004894	10
ENSMUSG00000004895	1519
ENSMUSG00000004896	1327
ENSMUSG00000004897	6038
ENSMUSG00000004902	12
ENSMUSG00000004929	980
ENSMUSG00000004931	1198
ENSMUSG00000004933	76
ENSMUSG00000004934	665
ENSMUSG00000004936	3092
ENSMUSG00000004937	3903
ENSMUSG00000004939	1
ENSMUSG00000004945	1863
ENSMUSG00000004947	812
ENSMUSG00000004948	1
ENSMUSG00000004951	290
ENSMUSG00000004952	383
ENSMUSG00000004961	25
ENSMUSG00000004980	16573
ENSMUSG00000004988	1
ENSMUSG00000004994	375
ENSMUSG00000004996	326
ENSMUSG00000005034	4005
ENSMUSG00000005043	1057
ENSMUSG00000005045	103
ENSMUSG00000005054	1215
ENSMUSG00000005057	137
ENSMUSG00000005069	1932
ENSMUSG00000005078	1865
ENSMUSG00000005087	943
ENSMUSG00000005089	164
ENSMUSG00000005102	694
ENSMUSG00000005103	7090
ENSMUSG00000005107	95
ENSMUSG00000005124	4878
ENSMUSG00000005125	117276
ENSMUSG00000005131	63
ENSMUSG00000005142	3880
ENSMUSG00000005148	536
ENSMUSG00000005150	1520
ENSMUSG00000005161	6277
ENSMUSG00000005198	4671
ENSMUSG00000005202	18
ENSMUSG00000005204	2380
ENSMUSG00000005220	12
ENSMUSG00000005225	1113
ENSMUSG00000005232	0
ENSMUSG00000005233	151
ENSMUSG00000005237	122
ENSMUSG00000005251	6
ENSMUSG00000005262	2134
ENSMUSG00000005267	445
ENSMUSG00000005268	483
ENSMUSG00000005299	2612
ENSMUSG00000005312	5251
ENSMUSG00000005320	6
ENSMUSG00000005338	22631
ENSMUSG00000005339	6
ENSMUSG00000005354	2688
ENSMUSG00000005355	0
ENSMUSG00000005357	53
ENSMUSG00000005360	834
ENSMUSG00000005362	1799
ENSMUSG00000005364	3
ENSMUSG00000005370	911
ENSMUSG00000005371	4856
ENSMUSG00000005373	96
ENSMUSG00000005374	2366
ENSMUSG00000005378	1231
ENSMUSG00000005397	68855
ENSMUSG00000005410	418
ENSMUSG00000005413	3039
ENSMUSG00000005417	25779
ENSMUSG00000005442	5059
ENSMUSG00000005447	239
ENSMUSG00000005465	59
ENSMUSG00000005469	3629
ENSMUSG00000005470	126
ENSMUSG00000005474	0
ENSMUSG00000005481	1457
ENSMUSG00000005483	1483
ENSMUSG00000005493	3
ENSMUSG00000005501	1707
ENSMUSG00000005503	0
ENSMUSG00000005505	1521
ENSMUSG00000005506	3724
ENSMUSG00000005510	1886
ENSMUSG00000005514	3916
ENSMUSG00000005533	2054
ENSMUSG00000005534	2352
ENSMUSG00000005540	0
ENSMUSG00000005547	0
ENSMUSG00000005553	25
ENSMUSG00000005566	4556
ENSMUSG00000005575	2897
ENSMUSG00000005580	1136
ENSMUSG00000005583	1292
ENSMUSG00000005609	2433
ENSMUSG00000005610	43240
ENSMUSG00000005611	591
ENSMUSG00000005615	5477
ENSMUSG00000005621	4277
ENSMUSG00000005625	3112
ENSMUSG00000005628	14
ENSMUSG00000005640	6
ENSMUSG00000005649	0
ENSMUSG00000005656	4973
ENSMUSG00000005667	442
ENSMUSG00000005672	340
ENSMUSG00000005674	1852
ENSMUSG00000005677	1460
ENSMUSG00000005681	6
ENSMUSG00000005682	1499
ENSMUSG00000005683	7398
ENSMUSG00000005686	492
ENSMUSG00000005687	1620
ENSMUSG00000005696	13
ENSMUSG00000005698	3512
ENSMUSG00000005699	281
ENSMUSG00000005705	2356
ENSMUSG00000005716	31
ENSMUSG00000005718	142
ENSMUSG00000005732	2362
ENSMUSG00000005763	1228
ENSMUSG00000005774	571
ENSMUSG00000005779	3979
ENSMUSG00000005800	62
ENSMUSG00000005802	2003
ENSMUSG00000005803	856
ENSMUSG00000005804	505
ENSMUSG00000005813	909
ENSMUSG00000005823	1803
ENSMUSG00000005824	4
ENSMUSG00000005836	83
ENSMUSG00000005846	2009
ENSMUSG00000005864	6
ENSMUSG00000005871	8038
ENSMUSG00000005873	12921
ENSMUSG00000005881	6107
ENSMUSG00000005882	907
ENSMUSG00000005883	0
ENSMUSG00000005886	3964
ENSMUSG00000005891	0
ENSMUSG00000005892	0
ENSMUSG00000005893	3878
ENSMUSG00000005897	987
ENSMUSG00000005899	1138
ENSMUSG00000005907	1663
ENSMUSG00000005917	2
ENSMUSG00000005936	4785
ENSMUSG00000005947	193
ENSMUSG00000005949	2879
ENSMUSG00000005950	52
ENSMUSG00000005951	3517
ENSMUSG00000005952	122
ENSMUSG00000005958	1708
ENSMUSG00000005968	46
ENSMUSG00000005973	15845
ENSMUSG00000005980	107
ENSMUSG00000005981	2013
ENSMUSG00000005982	3434
ENSMUSG00000005983	3355
ENSMUSG00000005986	523
ENSMUSG00000005994	76
ENSMUSG00000006005	7665
ENSMUSG00000006007	0
ENSMUSG00000006010	2572
ENSMUSG00000006014	247
ENSMUSG00000006019	640
ENSMUSG00000006021	554
ENSMUSG00000006024	3493
ENSMUSG00000006050	1847
ENSMUSG00000006056	150
ENSMUSG00000006057	951
ENSMUSG00000006058	981
ENSMUSG00000006095	2062
ENSMUSG00000006127	1977
ENSMUSG00000006134	2355
ENSMUSG00000006143	3
ENSMUSG00000006154	56
ENSMUSG00000006169	2819
ENSMUSG00000006179	0
ENSMUSG00000006191	658
ENSMUSG00000006200	0
ENSMUSG00000006204	1
ENSMUSG00000006205	7834
ENSMUSG00000006215	684
ENSMUSG00000006216	1
ENSMUSG00000006218	30
ENSMUSG00000006219	339
ENSMUSG00000006221	47
ENSMUSG00000006235	62
