Id	Count
ENSMUSG00000001508	110
ENSMUSG00000001510	1
ENSMUSG00000001517	2078
ENSMUSG00000001518	1296
ENSMUSG00000001520	1653
ENSMUSG00000001521	3930
ENSMUSG00000001524	874
ENSMUSG00000001525	58833
ENSMUSG00000001542	537
ENSMUSG00000001552	3965
ENSMUSG00000001555	10179
ENSMUSG00000001558	28
ENSMUSG00000001566	0
ENSMUSG00000001569	2427
ENSMUSG00000001576	3997
ENSMUSG00000001583	136
ENSMUSG00000001588	158
ENSMUSG00000001604	91
ENSMUSG00000001622	5
ENSMUSG00000001627	4794
ENSMUSG00000001630	917
ENSMUSG00000001632	2383
ENSMUSG00000001642	2052
ENSMUSG00000001655	0
ENSMUSG00000001656	73
ENSMUSG00000001657	25
ENSMUSG00000001661	236
ENSMUSG00000001663	330
ENSMUSG00000001665	144
ENSMUSG00000001666	1510
ENSMUSG00000001670	0
ENSMUSG00000001672	0
ENSMUSG00000001674	1721
ENSMUSG00000001687	18455
ENSMUSG00000001700	1091
ENSMUSG00000001707	1105
ENSMUSG00000001729	14003
ENSMUSG00000001739	277
ENSMUSG00000001741	1827
ENSMUSG00000001750	3511
ENSMUSG00000001751	1974
ENSMUSG00000001755	3493
ENSMUSG00000001761	5448
ENSMUSG00000001763	73
ENSMUSG00000001767	2916
ENSMUSG00000001768	3462
ENSMUSG00000001773	276
ENSMUSG00000001774	3014
ENSMUSG00000001783	9771
ENSMUSG00000001785	2398
ENSMUSG00000001786	19396
ENSMUSG00000001794	17128
ENSMUSG00000001802	1901
ENSMUSG00000001804	0
ENSMUSG00000001815	0
ENSMUSG00000001819	0
ENSMUSG00000001823	0
ENSMUSG00000001827	15
ENSMUSG00000001829	1798
ENSMUSG00000001833	20028
ENSMUSG00000001844	2337
ENSMUSG00000001847	24185
ENSMUSG00000001855	3359
ENSMUSG00000001864	4552
ENSMUSG00000001865	128
ENSMUSG00000001870	3261
ENSMUSG00000001891	3264
ENSMUSG00000001901	1131
ENSMUSG00000001909	2589
ENSMUSG00000001910	5219
ENSMUSG00000001911	2243
ENSMUSG00000001918	2200
ENSMUSG00000001924	19771
ENSMUSG00000001930	1649
ENSMUSG00000001942	658
ENSMUSG00000001943	72
ENSMUSG00000001946	1012
ENSMUSG00000001948	120
ENSMUSG00000001962	3434
ENSMUSG00000001964	2846
ENSMUSG00000001983	600
ENSMUSG00000001985	4597
ENSMUSG00000001986	5245
ENSMUSG00000001988	181
ENSMUSG00000001995	4965
ENSMUSG00000001998	949
ENSMUSG00000001999	1340
ENSMUSG00000002006	807
ENSMUSG00000002007	1736
ENSMUSG00000002010	4293
ENSMUSG00000002012	180
ENSMUSG00000002014	5713
ENSMUSG00000002015	6285
ENSMUSG00000002017	2413
ENSMUSG00000002020	217
ENSMUSG00000002028	3284
ENSMUSG00000002031	3641
ENSMUSG00000002032	187
ENSMUSG00000002033	11
ENSMUSG00000002043	1697
ENSMUSG00000002052	8465
ENSMUSG00000002055	1116
ENSMUSG00000002057	1
ENSMUSG00000002058	254
ENSMUSG00000002059	8256
ENSMUSG00000002064	3622
ENSMUSG00000002068	894
ENSMUSG00000002076	43
ENSMUSG00000002083	359
ENSMUSG00000002100	4
ENSMUSG00000002102	15067
ENSMUSG00000002103	4794
ENSMUSG00000002104	143
ENSMUSG00000002105	2726
ENSMUSG00000002107	14427
ENSMUSG00000002108	759
ENSMUSG00000002109	2991
ENSMUSG00000002111	384
ENSMUSG00000002129	5941
ENSMUSG00000002147	5393
ENSMUSG00000002190	24
ENSMUSG00000002204	92
ENSMUSG00000002205	2964
ENSMUSG00000002210	2022
ENSMUSG00000002221	2642
ENSMUSG00000002222	20027
ENSMUSG00000002227	740
ENSMUSG00000002228	33
ENSMUSG00000002233	6636
ENSMUSG00000002240	0
ENSMUSG00000002249	1454
ENSMUSG00000002250	2298
ENSMUSG00000002257	159
ENSMUSG00000002265	5282
ENSMUSG00000002266	1625
ENSMUSG00000002274	10422
ENSMUSG00000002279	2542
ENSMUSG00000002280	1628
ENSMUSG00000002289	3702
ENSMUSG00000002297	960
ENSMUSG00000002307	1730
ENSMUSG00000002308	733
ENSMUSG00000002319	6154
ENSMUSG00000002320	5151
ENSMUSG00000002324	51
ENSMUSG00000002325	1964
ENSMUSG00000002326	3029
ENSMUSG00000002329	3780
ENSMUSG00000002332	6268
ENSMUSG00000002341	1441
ENSMUSG00000002342	2852
ENSMUSG00000002343	759
ENSMUSG00000002345	3020
ENSMUSG00000002346	629
ENSMUSG00000002365	2168
ENSMUSG00000002372	5444
ENSMUSG00000002379	3304
ENSMUSG00000002384	939
ENSMUSG00000002393	2207
ENSMUSG00000002395	4727
ENSMUSG00000002396	2213
ENSMUSG00000002409	1278
ENSMUSG00000002413	2412
ENSMUSG00000002416	1703
ENSMUSG00000002428	1827
ENSMUSG00000002455	6620
ENSMUSG00000002458	933
ENSMUSG00000002459	7
ENSMUSG00000002475	2231
ENSMUSG00000002477	2683
ENSMUSG00000002486	1130
ENSMUSG00000002489	4953
ENSMUSG00000002496	4780
ENSMUSG00000002500	18
ENSMUSG00000002504	2233
ENSMUSG00000002524	13980
ENSMUSG00000002546	11067
ENSMUSG00000002550	2000
ENSMUSG00000002565	23
ENSMUSG00000002578	78
ENSMUSG00000002580	1636
ENSMUSG00000002588	18
ENSMUSG00000002602	16714
ENSMUSG00000002603	1445
ENSMUSG00000002608	2911
ENSMUSG00000002617	316
ENSMUSG00000002625	3866
ENSMUSG00000002633	2
ENSMUSG00000002635	1169
ENSMUSG00000002658	4157
ENSMUSG00000002660	2286
ENSMUSG00000002661	329
ENSMUSG00000002664	17
ENSMUSG00000002668	127
ENSMUSG00000002679	1669
ENSMUSG00000002688	1481
ENSMUSG00000002699	329
ENSMUSG00000002718	4312
ENSMUSG00000002728	2268
ENSMUSG00000002731	1332
ENSMUSG00000002732	2083
ENSMUSG00000002733	1889
ENSMUSG00000002741	8730
ENSMUSG00000002748	9510
ENSMUSG00000002763	2553
ENSMUSG00000002767	2002
ENSMUSG00000002768	2846
ENSMUSG00000002769	51
ENSMUSG00000002771	140
ENSMUSG00000002778	8566
ENSMUSG00000002781	676
ENSMUSG00000002791	4
ENSMUSG00000002797	2214
ENSMUSG00000002799	241
ENSMUSG00000002803	738
ENSMUSG00000002804	585
ENSMUSG00000002808	5042
ENSMUSG00000002812	4854
ENSMUSG00000002814	860
ENSMUSG00000002820	2511
ENSMUSG00000002825	946
ENSMUSG00000002831	256
ENSMUSG00000002833	4479
ENSMUSG00000002835	1093
ENSMUSG00000002844	5234
ENSMUSG00000002845	2197
ENSMUSG00000002846	1503
ENSMUSG00000002847	550
ENSMUSG00000002870	1801
ENSMUSG00000002871	1697
ENSMUSG00000002881	1398
ENSMUSG00000002885	4690
ENSMUSG00000002897	359
ENSMUSG00000002900	161083
ENSMUSG00000002908	374
ENSMUSG00000002910	689
ENSMUSG00000002930	0
ENSMUSG00000002944	3745
ENSMUSG00000002948	5169
ENSMUSG00000002949	2664
ENSMUSG00000002957	7385
ENSMUSG00000002963	2616
ENSMUSG00000002968	3807
ENSMUSG00000002980	4084
ENSMUSG00000002981	9978
ENSMUSG00000002983	1293
ENSMUSG00000002984	3419
ENSMUSG00000002985	51700
ENSMUSG00000002992	41
ENSMUSG00000002996	13987
ENSMUSG00000002997	1812
ENSMUSG00000003031	6643
ENSMUSG00000003032	1601
ENSMUSG00000003033	5173
ENSMUSG00000003037	4474
ENSMUSG00000003038	1868
ENSMUSG00000003039	4513
ENSMUSG00000003051	5
ENSMUSG00000003053	0
ENSMUSG00000003062	2536
ENSMUSG00000003068	5446
ENSMUSG00000003070	1186
ENSMUSG00000003072	9818
ENSMUSG00000003099	3713
ENSMUSG00000003119	2208
ENSMUSG00000003123	858
ENSMUSG00000003131	10487
ENSMUSG00000003134	741
ENSMUSG00000003135	1775
ENSMUSG00000003153	645
ENSMUSG00000003154	1948
ENSMUSG00000003161	5528
ENSMUSG00000003166	7868
ENSMUSG00000003184	3059
ENSMUSG00000003190	1686
ENSMUSG00000003198	442
ENSMUSG00000003199	3747
ENSMUSG00000003200	7650
ENSMUSG00000003206	117
ENSMUSG00000003208	845
ENSMUSG00000003226	8297
ENSMUSG00000003227	4
ENSMUSG00000003228	1143
ENSMUSG00000003233	2648
ENSMUSG00000003234	3343
ENSMUSG00000003235	4366
ENSMUSG00000003269	5961
ENSMUSG00000003271	1
ENSMUSG00000003273	3045
ENSMUSG00000003279	1418
ENSMUSG00000003282	158
ENSMUSG00000003283	571
ENSMUSG00000003299	2684
ENSMUSG00000003308	3452
ENSMUSG00000003309	3
ENSMUSG00000003316	12094
ENSMUSG00000003341	45
ENSMUSG00000003344	4201
ENSMUSG00000003345	6498
ENSMUSG00000003346	2842
ENSMUSG00000003348	2862
ENSMUSG00000003352	672
ENSMUSG00000003354	17
ENSMUSG00000003355	428
ENSMUSG00000003360	4751
ENSMUSG00000003363	9196
ENSMUSG00000003378	3375
ENSMUSG00000003379	39
ENSMUSG00000003380	4896
ENSMUSG00000003382	1657
ENSMUSG00000003402	9716
ENSMUSG00000003410	7
ENSMUSG00000003411	2467
ENSMUSG00000003418	52
ENSMUSG00000003420	4450
ENSMUSG00000003421	3404
ENSMUSG00000003423	2077
ENSMUSG00000003429	27949
ENSMUSG00000003435	7627
ENSMUSG00000003436	4
ENSMUSG00000003437	4902
ENSMUSG00000003438	1996
ENSMUSG00000003444	765
ENSMUSG00000003452	2181
ENSMUSG00000003458	10774
ENSMUSG00000003464	7594
ENSMUSG00000003469	9
ENSMUSG00000003476	5
ENSMUSG00000003477	261
ENSMUSG00000003484	307
ENSMUSG00000003500	2623
ENSMUSG00000003505	0
ENSMUSG00000003518	4780
ENSMUSG00000003526	3156
ENSMUSG00000003527	1609
ENSMUSG00000003528	2974
ENSMUSG00000003531	1911
ENSMUSG00000003534	3724
ENSMUSG00000003541	362
ENSMUSG00000003545	227
ENSMUSG00000003546	1185
ENSMUSG00000003549	2087
ENSMUSG00000003555	1
ENSMUSG00000003559	898
ENSMUSG00000003573	3457
ENSMUSG00000003575	2253
ENSMUSG00000003581	2805
ENSMUSG00000003585	1393
ENSMUSG00000003604	622
ENSMUSG00000003617	16314
ENSMUSG00000003623	4279
ENSMUSG00000003644	1625
ENSMUSG00000003657	1761
ENSMUSG00000003660	6636
ENSMUSG00000003662	2917
ENSMUSG00000003665	10
ENSMUSG00000003680	2105
ENSMUSG00000003721	1865
ENSMUSG00000003731	4200
ENSMUSG00000003746	2549
ENSMUSG00000003752	1154
ENSMUSG00000003762	1503
ENSMUSG00000003778	5111
ENSMUSG00000003779	3987
ENSMUSG00000003808	2987
ENSMUSG00000003809	1443
ENSMUSG00000003810	5103
ENSMUSG00000003812	919
ENSMUSG00000003813	5351
ENSMUSG00000003814	69961
ENSMUSG00000003824	747
ENSMUSG00000003847	3684
ENSMUSG00000003848	1929
ENSMUSG00000003849	175
ENSMUSG00000003863	524
ENSMUSG00000003865	1348
ENSMUSG00000003868	3483
ENSMUSG00000003872	46
ENSMUSG00000003873	3989
ENSMUSG00000003882	47
ENSMUSG00000003923	1925
ENSMUSG00000003929	906
ENSMUSG00000003934	414
ENSMUSG00000003948	1073
ENSMUSG00000003949	378
ENSMUSG00000003955	1612
ENSMUSG00000003970	50761
ENSMUSG00000003974	9
ENSMUSG00000003992	2675
ENSMUSG00000004018	734
ENSMUSG00000004031	4
ENSMUSG00000004032	3224
ENSMUSG00000004035	1116
ENSMUSG00000004038	39
ENSMUSG00000004040	10498
ENSMUSG00000004043	906
ENSMUSG00000004044	10713
ENSMUSG00000004054	10096
ENSMUSG00000004056	5899
ENSMUSG00000004069	3651
ENSMUSG00000004070	3482
ENSMUSG00000004071	9776
ENSMUSG00000004085	951
ENSMUSG00000004096	5960
ENSMUSG00000004098	32372
ENSMUSG00000004099	3969
ENSMUSG00000004100	1823
ENSMUSG00000004105	10205
ENSMUSG00000004110	8
ENSMUSG00000004113	41
ENSMUSG00000004127	599
ENSMUSG00000004151	1159
ENSMUSG00000004187	626
ENSMUSG00000004207	76382
ENSMUSG00000004221	5399
ENSMUSG00000004231	0
ENSMUSG00000004233	917
ENSMUSG00000004263	4542
ENSMUSG00000004264	7439
ENSMUSG00000004266	614
ENSMUSG00000004267	1458
ENSMUSG00000004268	2896
ENSMUSG00000004270	2553
ENSMUSG00000004285	3561
ENSMUSG00000004296	4
ENSMUSG00000004317	4549
ENSMUSG00000004319	6572
ENSMUSG00000004328	583
ENSMUSG00000004341	0
ENSMUSG00000004344	0
ENSMUSG00000004347	10878
ENSMUSG00000004356	2264
ENSMUSG00000004359	11
ENSMUSG00000004360	1535
ENSMUSG00000004364	7684
ENSMUSG00000004366	3
ENSMUSG00000004371	61
ENSMUSG00000004383	5304
ENSMUSG00000004393	2518
ENSMUSG00000004394	6154
ENSMUSG00000004415	7859
ENSMUSG00000004446	638
ENSMUSG00000004451	2945
ENSMUSG00000004455	1314
ENSMUSG00000004460	9713
ENSMUSG00000004462	1730
ENSMUSG00000004473	137
ENSMUSG00000004500	1162
ENSMUSG00000004508	2593
ENSMUSG00000004530	8557
ENSMUSG00000004535	11132
ENSMUSG00000004540	17
ENSMUSG00000004542	0
ENSMUSG00000004552	187
ENSMUSG00000004558	7317
ENSMUSG00000004561	1346
ENSMUSG00000004562	15736
ENSMUSG00000004565	1533
ENSMUSG00000004567	3403
ENSMUSG00000004568	2696
ENSMUSG00000004591	2896
ENSMUSG00000004609	399
ENSMUSG00000004610	8546
ENSMUSG00000004612	5
ENSMUSG00000004613	3
ENSMUSG00000004626	1982
ENSMUSG00000004630	114
ENSMUSG00000004631	4914
ENSMUSG00000004633	422
ENSMUSG00000004637	1168
ENSMUSG00000004642	1214
ENSMUSG00000004651	8
ENSMUSG00000004654	0
ENSMUSG00000004655	5122
ENSMUSG00000004661	549
ENSMUSG00000004665	2399
ENSMUSG00000004667	4224
ENSMUSG00000004668	10
ENSMUSG00000004677	10557
ENSMUSG00000004698	84
ENSMUSG00000004707	51
ENSMUSG00000004709	82
ENSMUSG00000004730	1075
ENSMUSG00000004748	167
ENSMUSG00000004768	1312
ENSMUSG00000004771	3853
ENSMUSG00000004788	2313
ENSMUSG00000004789	7909
ENSMUSG00000004791	130
ENSMUSG00000004798	6129
ENSMUSG00000004814	28
ENSMUSG00000004815	1581
ENSMUSG00000004821	0
ENSMUSG00000004837	247
ENSMUSG00000004842	2
ENSMUSG00000004843	3327
ENSMUSG00000004846	8779
ENSMUSG00000004849	3641
ENSMUSG00000004864	7
ENSMUSG00000004865	2766
ENSMUSG00000004872	0
ENSMUSG00000004880	2577
ENSMUSG00000004885	355
ENSMUSG00000004891	12453
ENSMUSG00000004892	19
ENSMUSG00000004894	0
ENSMUSG00000004895	3316
ENSMUSG00000004896	2911
ENSMUSG00000004897	10348
ENSMUSG00000004902	35
ENSMUSG00000004929	2591
ENSMUSG00000004931	2671
ENSMUSG00000004933	178
ENSMUSG00000004934	1478
ENSMUSG00000004936	4233
ENSMUSG00000004937	8193
ENSMUSG00000004939	0
ENSMUSG00000004945	1866
ENSMUSG00000004947	1340
ENSMUSG00000004948	1
ENSMUSG00000004951	288
ENSMUSG00000004952	673
ENSMUSG00000004961	84
ENSMUSG00000004980	40287
ENSMUSG00000004988	4
ENSMUSG00000004994	744
ENSMUSG00000004996	1601
ENSMUSG00000005034	3966
ENSMUSG00000005043	1813
ENSMUSG00000005045	144
ENSMUSG00000005054	2908
ENSMUSG00000005057	238
ENSMUSG00000005069	2687
ENSMUSG00000005078	3141
ENSMUSG00000005087	6491
ENSMUSG00000005089	55
ENSMUSG00000005102	1667
ENSMUSG00000005103	9337
ENSMUSG00000005107	117
ENSMUSG00000005124	1088
ENSMUSG00000005125	37589
ENSMUSG00000005131	56
ENSMUSG00000005142	6292
ENSMUSG00000005148	302
ENSMUSG00000005150	3924
ENSMUSG00000005161	16527
ENSMUSG00000005198	8943
ENSMUSG00000005202	3
ENSMUSG00000005204	5110
ENSMUSG00000005220	2541
ENSMUSG00000005225	1362
ENSMUSG00000005232	0
ENSMUSG00000005233	1039
ENSMUSG00000005237	292
ENSMUSG00000005251	1
ENSMUSG00000005262	4960
ENSMUSG00000005267	695
ENSMUSG00000005268	101
ENSMUSG00000005299	3654
ENSMUSG00000005312	7832
ENSMUSG00000005320	75
ENSMUSG00000005338	509
ENSMUSG00000005339	3
ENSMUSG00000005354	6159
ENSMUSG00000005355	0
ENSMUSG00000005357	47
ENSMUSG00000005360	558
ENSMUSG00000005362	2441
ENSMUSG00000005364	13
ENSMUSG00000005370	1181
ENSMUSG00000005371	6959
ENSMUSG00000005373	25
ENSMUSG00000005374	2140
ENSMUSG00000005378	2815
ENSMUSG00000005397	68603
ENSMUSG00000005410	2021
ENSMUSG00000005413	3820
ENSMUSG00000005417	9746
ENSMUSG00000005442	8001
ENSMUSG00000005447	288
ENSMUSG00000005465	96
ENSMUSG00000005469	4882
ENSMUSG00000005470	740
ENSMUSG00000005474	0
ENSMUSG00000005481	5213
ENSMUSG00000005483	2389
ENSMUSG00000005493	13
ENSMUSG00000005501	2062
ENSMUSG00000005503	0
ENSMUSG00000005505	1908
ENSMUSG00000005506	5715
ENSMUSG00000005510	3300
ENSMUSG00000005514	3425
ENSMUSG00000005533	2000
ENSMUSG00000005534	2402
ENSMUSG00000005540	6
ENSMUSG00000005547	0
ENSMUSG00000005553	35
ENSMUSG00000005566	12724
ENSMUSG00000005575	5972
ENSMUSG00000005580	956
ENSMUSG00000005583	707
ENSMUSG00000005609	4782
ENSMUSG00000005610	67645
ENSMUSG00000005611	217
ENSMUSG00000005615	6014
ENSMUSG00000005621	3157
ENSMUSG00000005625	7391
ENSMUSG00000005628	26
ENSMUSG00000005640	2
ENSMUSG00000005649	0
ENSMUSG00000005656	8402
ENSMUSG00000005667	776
ENSMUSG00000005672	1320
ENSMUSG00000005674	2002
ENSMUSG00000005677	1731
ENSMUSG00000005681	11
ENSMUSG00000005682	3726
ENSMUSG00000005683	12997
ENSMUSG00000005686	1062
ENSMUSG00000005687	3681
ENSMUSG00000005696	2
ENSMUSG00000005698	5411
ENSMUSG00000005699	535
ENSMUSG00000005705	3722
ENSMUSG00000005716	22
ENSMUSG00000005718	415
ENSMUSG00000005732	4653
ENSMUSG00000005763	1726
ENSMUSG00000005774	1184
ENSMUSG00000005779	8772
ENSMUSG00000005800	247
ENSMUSG00000005802	2777
ENSMUSG00000005803	466
ENSMUSG00000005804	1103
ENSMUSG00000005813	2140
ENSMUSG00000005823	3237
ENSMUSG00000005824	9
ENSMUSG00000005836	27
ENSMUSG00000005846	5222
ENSMUSG00000005864	6
ENSMUSG00000005871	5863
ENSMUSG00000005873	7824
ENSMUSG00000005881	8247
ENSMUSG00000005882	1189
ENSMUSG00000005883	7
ENSMUSG00000005886	2484
ENSMUSG00000005891	1
ENSMUSG00000005892	1
ENSMUSG00000005893	4339
ENSMUSG00000005897	1676
ENSMUSG00000005899	2333
ENSMUSG00000005907	1684
ENSMUSG00000005917	1
ENSMUSG00000005936	7814
ENSMUSG00000005947	429
ENSMUSG00000005949	3838
ENSMUSG00000005950	57
ENSMUSG00000005951	4062
ENSMUSG00000005952	34
ENSMUSG00000005958	2516
ENSMUSG00000005968	87
ENSMUSG00000005973	15948
ENSMUSG00000005980	327
ENSMUSG00000005981	4705
ENSMUSG00000005982	4567
ENSMUSG00000005983	4580
ENSMUSG00000005986	526
ENSMUSG00000005994	193298
ENSMUSG00000006005	10745
ENSMUSG00000006007	0
ENSMUSG00000006010	2759
ENSMUSG00000006014	559
ENSMUSG00000006019	1070
ENSMUSG00000006021	719
ENSMUSG00000006024	8103
ENSMUSG00000006050	3915
ENSMUSG00000006056	5
ENSMUSG00000006057	1921
ENSMUSG00000006058	2115
ENSMUSG00000006095	3616
ENSMUSG00000006127	3614
ENSMUSG00000006134	3719
ENSMUSG00000006143	0
ENSMUSG00000006154	281
ENSMUSG00000006169	4005
ENSMUSG00000006179	0
ENSMUSG00000006191	743
ENSMUSG00000006200	0
ENSMUSG00000006204	1
ENSMUSG00000006205	6600
